TIME_PERIOD,GINI,THEIL,ASSET,REF_AREA
2019-01-01,0.48659925746718946,0.4603897080650048,DEBT,I9
2019-04-01,0.4869629778199145,0.4604156398135287,DEBT,I9
2019-07-01,0.4882941767867919,0.46299958074836256,DEBT,I9
2019-10-01,0.4889390818954472,0.4647030925359765,DEBT,I9
2020-01-01,0.48912634576470804,0.4645954456017789,DEBT,I9
2020-04-01,0.4906913017927118,0.46751129462615915,DEBT,I9
2020-07-01,0.49124016048898533,0.46799043822431297,DEBT,I9
2020-10-01,0.4934871841647841,0.47036526872658174,DEBT,I9
2021-01-01,0.494598651728415,0.4733653864518734,DEBT,I9
2021-04-01,0.49687209218873174,0.47584714705710934,DEBT,I9
2021-07-01,0.5000076476522346,0.4818881602044108,DEBT,I9
2021-10-01,0.5021817135042566,0.48441494135068497,DEBT,I9
2022-01-01,0.5041092770830002,0.4866501883636962,DEBT,I9
2022-04-01,0.5063400480501948,0.48979905568281534,DEBT,I9
2022-07-01,0.5088077987728705,0.4918196188202641,DEBT,I9
2022-10-01,0.5086084517046467,0.49171892628223474,DEBT,I9
2023-01-01,0.5079433194340905,0.491330263935234,DEBT,I9
2023-04-01,0.5066297945119633,0.49004581097344013,DEBT,I9
2023-07-01,0.5072555218143936,0.49074541027324486,DEBT,I9
2023-10-01,0.506349988192317,0.49008618676658766,DEBT,I9
2024-01-01,0.5065747305594867,0.4895314334184331,DEBT,I9
2024-04-01,0.5067947429006093,0.4895487175824623,DEBT,I9
2024-07-01,0.5092357844731358,0.49202612295102366,DEBT,I9
2013-04-01,0.4117581291344452,0.34800651365092394,DEBT,IE
2013-07-01,0.41270512760913025,0.3466290431178018,DEBT,IE
2013-10-01,0.41292561367553215,0.34194583398678474,DEBT,IE
2014-01-01,0.4096744099262991,0.3320952932309039,DEBT,IE
2014-04-01,0.4196380533137687,0.33383656761579705,DEBT,IE
2014-07-01,0.42123737010965856,0.34274159244039754,DEBT,IE
2014-10-01,0.40646015488383713,0.3093332306980105,DEBT,IE
2015-01-01,0.40391180654338554,0.30640594949693734,DEBT,IE
2015-04-01,0.40429889485957615,0.314638072603295,DEBT,IE
2015-07-01,0.40921394047316206,0.31961174652669994,DEBT,IE
2015-10-01,0.4048096988969492,0.31151350042858467,DEBT,IE
2016-01-01,0.409432053810752,0.32033593727197746,DEBT,IE
2016-04-01,0.4145282536435694,0.3254763562710886,DEBT,IE
2016-07-01,0.4166516831485366,0.32860679211995586,DEBT,IE
2016-10-01,0.4199256057102644,0.33436570264865406,DEBT,IE
2017-01-01,0.40084923751255586,0.3029327900586664,DEBT,IE
2017-04-01,0.40585808580858085,0.31812735243721485,DEBT,IE
2017-07-01,0.4149286498353457,0.3265228550458764,DEBT,IE
2017-10-01,0.41783086565537286,0.3316965222935757,DEBT,IE
2018-01-01,0.42028486101539175,0.3362444454569743,DEBT,IE
2018-04-01,0.4261717477309751,0.34525809259270795,DEBT,IE
2018-07-01,0.4242569246342137,0.3428149037845364,DEBT,IE
2018-10-01,0.42874047051120157,0.3474238892936246,DEBT,IE
2019-01-01,0.43258870540657657,0.34925541243520447,DEBT,IE
2019-04-01,0.43472168534982614,0.3515559810626623,DEBT,IE
2019-07-01,0.44046074920143263,0.36122208711898907,DEBT,IE
2019-10-01,0.4442160540135034,0.3708320968377139,DEBT,IE
2020-01-01,0.4518703652842626,0.389400311843114,DEBT,IE
2020-04-01,0.4528588098016336,0.3899422542780327,DEBT,IE
2020-07-01,0.45493667984642716,0.39593689522657544,DEBT,IE
2020-10-01,0.4587472390553321,0.39874750645508894,DEBT,IE
2021-01-01,0.4612777777777778,0.40268518301201506,DEBT,IE
2021-04-01,0.4641516745087185,0.4078141526506222,DEBT,IE
2021-07-01,0.46627580511973576,0.41826258539835204,DEBT,IE
2021-10-01,0.46807040276428036,0.4228298619402599,DEBT,IE
2022-01-01,0.4658326661329063,0.4167382303880055,DEBT,IE
2022-04-01,0.4654912463423101,0.41593219063445186,DEBT,IE
2022-07-01,0.46646901867773494,0.4208628907544655,DEBT,IE
