REF_AREA,TIME_PERIOD,DWA_GRP,UNIT_MEASURE,BW,FW,DEP,HW,HW_NET,TW,DEBT,TW_NET
AT,2022-04-01,D10,EUR,372235.18,161234.9,126852,609365.78,548701.99,1269687.8599999999,-103660.78,1166027.0799999998
AT,2022-07-01,D10,EUR,376850.51,157039.17,127940.88,617199.59,555840.11,1279030.15,-104860.85,1174169.2999999998
AT,2022-10-01,D10,EUR,383769.31,160959.61,128359.19,612856.4,551716.27,1285944.5099999998,-104478.76,1181465.7499999998
AT,2023-01-01,D10,EUR,385672.6,169033.53,127153.82,611542.86,550907.35,1293402.81,-103929.79000000001,1189473.02
AT,2023-04-01,D10,EUR,388003.38,172578.58000000002,129397.19,609189.45,548706.2899999999,1299168.5999999999,-103741.84,1195426.7599999998
AT,2023-07-01,D10,EUR,386836.53,170617.9,128032.81,607440.51,547107.64,1292927.75,-103701.79000000001,1189225.96
AT,2023-10-01,D10,EUR,387777.78,180242.51,130888.86,598653.32,538657.6499999999,1297562.47,-103201.37,1194361.1
AT,2024-01-01,D10,EUR,389402.6,186936.22999999998,132558.93,593810.68,534501.38,1302708.44,-102217.46,1200490.98
AT,2024-04-01,D10,EUR,392200.80000000005,190919.29,134369.06,594386.54,535007.25,1311875.6900000002,-102583.41,1209292.2800000003
AT,2024-07-01,D10,EUR,394992.99,195806.19,134529.77,602176.32,542811.47,1327505.27,-102858.2,1224647.07
AT,2010-10-01,D10,EUR_R_NH,485.27,320.65999999999997,234.24,668.47,607.84,1708.64,-185.68,1522.96
AT,2011-01-01,D10,EUR_R_NH,490.56000000000006,319.49,232.22,683.16,623.54,1725.43,-182.88,1542.5499999999997
AT,2011-04-01,D10,EUR_R_NH,490.84000000000003,320.34000000000003,233.8,662.47,601.94,1707.45,-185.05,1522.4
AT,2011-07-01,D10,EUR_R_NH,494.03,306.17999999999995,233.51,690.33,629.5,1724.05,-184.66,1539.3899999999996
AT,2011-10-01,D10,EUR_R_NH,501.46000000000004,306.26,233.71,690.67,629.79,1732.1,-183.35,1548.75
AT,2012-01-01,D10,EUR_R_NH,516.71,314.42,234.29,733.22,671.36,1798.64,-182.61,1616.0300000000002
AT,2012-04-01,D10,EUR_R_NH,519.91,311.22,235.34,727.29,665.89,1793.76,-181.28,1612.48
AT,2012-07-01,D10,EUR_R_NH,524.87,320.01,230.5,721.1,660.11,1796.48,-180.87,1615.6100000000001
AT,2012-10-01,D10,EUR_R_NH,527.98,325.73,231.99,703.97,643.5600000000001,1789.67,-178.57,1611.1000000000001
AT,2013-01-01,D10,EUR_R_NH,532.5,329.31,231.96,713.38,653.3199999999999,1807.15,-177.41,1629.74
AT,2013-04-01,D10,EUR_R_NH,535.88,323.32,229.42,723.33,662.97,1811.9500000000003,-178.06,1633.8900000000003
AT,2013-07-01,D10,EUR_R_NH,540.4200000000001,328.22,227.63,727.67,667.28,1823.94,-178.45,1645.49
AT,2013-10-01,D10,EUR_R_NH,573.71,331.77,228.85,718.65,658.3399999999999,1852.98,-175.61,1677.37
AT,2014-01-01,D10,EUR_R_NH,574.72,335.59,226.74,740.19,680.09,1877.24,-174.68,1702.56
AT,2014-04-01,D10,EUR_R_NH,585.25,340.24,223.17,766.85,705.49,1915.5100000000002,-176.23000000000002,1739.2800000000002
AT,2014-07-01,D10,EUR_R_NH,584.51,339.59000000000003,219.99,763.9,702.47,1907.99,-176.49,1731.5000000000002
AT,2014-10-01,D10,EUR_R_NH,606.6,339.66999999999996,224.85,765.15,703.56,1936.27,-174.7,1761.57
AT,2015-01-01,D10,EUR_R_NH,613.1700000000001,348.5,227.06,794.26,730.77,1982.99,-177.02,1805.97
AT,2015-04-01,D10,EUR_R_NH,613.47,337.56000000000006,228.63,800.98,736.4,1980.6400000000003,-177.44,1803.2
AT,2015-07-01,D10,EUR_R_NH,611.61,325.44,228.31,817.64,751.79,1983,-178.5,1804.5
AT,2015-10-01,D10,EUR_R_NH,623.72,330.21000000000004,234.86,848.07,779.75,2036.8600000000001,-179.57,1857.2900000000002
AT,2016-01-01,D10,EUR_R_NH,633.6800000000001,324.13,236.18,883.72,813.58,2077.71,-181.38,1896.33
AT,2016-04-01,D10,EUR_R_NH,634.5799999999999,321.45,238.95,903.1,831.33,2098.08,-183.13,1914.9499999999998
AT,2016-07-01,D10,EUR_R_NH,630.12,325.24,243.62,898.37,825.5,2097.35,-184.41000000000003,1912.9399999999998
AT,2016-10-01,D10,EUR_R_NH,640.85,340.13,249.17,905.76,831.4,2135.91,-188.86,1947.0499999999997
AT,2017-01-01,D10,EUR_R_NH,648.8,341.65000000000003,250.66,922.99,847.36,2164.1,-188.86,1975.2400000000002
AT,2017-04-01,D10,EUR_R_NH,655.65,340.18,254.87,952.91,873.78,2203.6099999999997,-192.04,2011.5699999999997
AT,2017-07-01,D10,EUR_R_NH,659.02,342.69,252.45,950.57,869.4200000000001,2204.73,-194.57,2010.16
AT,2017-10-01,D10,EUR_R_NH,692.8399999999999,347.93,255.09,953.84,868.7900000000001,2249.7000000000003,-191.56,2058.14
AT,2018-01-01,D10,EUR_R_NH,696.91,342.03,257.07,986.26,897.92,2282.27,-193.19,2089.08
AT,2018-04-01,D10,EUR_R_NH,695.74,342.24,262.97,985.46,894.98,2286.41,-194.06,2092.35
AT,2018-07-01,D10,EUR_R_NH,697.01,343.99,257.02,1009.03,914.16,2307.0499999999997,-199.05,2108
AT,2018-10-01,D10,EUR_R_NH,709.7,328.65,265.34,1002.52,905.61,2306.21,-199.87,2106.34
AT,2019-01-01,D10,EUR_R_NH,710.7,346.25,263.71,1018.97,919.11,2339.63,-202.4,2137.23
AT,2019-04-01,D10,EUR_R_NH,711.5699999999999,352.52,268.45,1032.89,929.69,2365.43,-204.67000000000002,2160.76
AT,2019-07-01,D10,EUR_R_NH,700.98,362.89,266.98,1030.75,924.84,2361.6,-207.24,2154.3599999999997
AT,2019-10-01,D10,EUR_R_NH,692.85,364.64000000000004,274.27,1040.64,931.2700000000001,2372.4,-206.95,2165.4500000000003
AT,2020-01-01,D10,EUR_R_NH,691.78,331.24,271.41,1059.62,949.0799999999999,2354.0499999999997,-211.51,2142.54
AT,2020-04-01,D10,EUR_R_NH,699.5799999999999,353.09,277.64,1090.02,976.22,2420.3299999999995,-213.66,2206.67
AT,2020-07-01,D10,EUR_R_NH,705.74,357.21999999999997,277.45,1128.63,1010.5500000000001,2469.04,-217.09,2251.95
AT,2020-10-01,D10,EUR_R_NH,745.0999999999999,374.27,288.5,1140.17,1018.0000000000001,2548.04,-218.7,2329.34
AT,2021-01-01,D10,EUR_R_NH,761.39,387.69,287.57,1190.03,1063.9099999999999,2626.68,-222.54000000000002,2404.14
AT,2021-04-01,D10,EUR_R_NH,772.87,398.22,291.84,1219.03,1088.7,2681.96,-225.93,2456.03
AT,2021-07-01,D10,EUR_R_NH,793.75,402.78,290.2,1249.35,1114.58,2736.08,-230.14000000000001,2505.94
AT,2021-10-01,D10,EUR_R_NH,843.9000000000001,418.95000000000005,297.17,1294,1156.87,2854.0200000000004,-233.44,2620.5800000000004
AT,2022-01-01,D10,EUR_R_NH,852.16,406.02,291.89,1356.54,1218.55,2906.6099999999997,-236.98000000000002,2669.6299999999997
AT,2022-04-01,D10,EUR_R_NH,866.36,375.27,295.23,1418.19,1276.99,2955.05,-241.27999999999997,2713.7700000000004
AT,2022-07-01,D10,EUR_R_NH,879.75,366.58000000000004,298.68,1440.85,1297.6,2985.8599999999997,-244.81,2741.0499999999997
AT,2022-10-01,D10,EUR_R_NH,895.29,375.46999999999997,299.44,1429.72,1287.0900000000001,2999.92,-243.73,2756.19
AT,2023-01-01,D10,EUR_R_NH,896.54,392.94,295.6,1421.64,1280.69,3006.72,-241.58999999999997,2765.13
AT,2023-04-01,D10,EUR_R_NH,902.98,401.62,301.15,1417.75,1276.99,3023.5,-241.43,2782.07
AT,2023-07-01,D10,EUR_R_NH,899.8199999999999,396.85,297.81,1412.98,1272.65,3007.46,-241.20000000000002,2766.26
AT,2023-10-01,D10,EUR_R_NH,901.98,419.24,304.46,1392.51,1252.96,3018.19,-240.05,2778.14
AT,2024-01-01,D10,EUR_R_NH,907.89,435.87,309.06,1384.51,1246.23,3037.33,-238.32999999999998,2799
AT,2024-04-01,D10,EUR_R_NH,910.4100000000001,443.13,311.88,1379.7,1241.88,3045.12,-238.07999999999998,2807.04
AT,2024-07-01,D10,EUR_R_NH,917.99,455.09,312.61,1399.37,1261.4199999999998,3085.06,-239.01999999999998,2846.04
AT,2010-10-01,D10,EUR_R_POP,174.09,115.05,84.02,239.79,218.09,612.9499999999999,-66.57,546.3799999999999
AT,2011-01-01,D10,EUR_R_POP,176.48000000000002,114.94,83.53,245.75,224.32999999999998,620.7,-65.77000000000001,554.9300000000001
AT,2011-04-01,D10,EUR_R_POP,176.8,115.39,84.21,238.6,216.82,615,-66.64,548.36
AT,2011-07-01,D10,EUR_R_POP,178.38,110.56,84.31,249.25,227.31,622.5,-66.66,555.84
AT,2011-10-01,D10,EUR_R_POP,181.17,110.64,84.43,249.51,227.53,625.75,-66.23,559.52
AT,2012-01-01,D10,EUR_R_POP,187.1,113.84,84.84,265.48,243.10000000000002,651.2600000000001,-66.11,585.15
AT,2012-04-01,D10,EUR_R_POP,188.34,112.74000000000001,85.26,263.44,241.21,649.78,-65.66,584.12
AT,2012-07-01,D10,EUR_R_POP,190.01999999999998,115.85,83.45,261.04,238.97000000000003,650.3600000000001,-65.47,584.89
AT,2012-10-01,D10,EUR_R_POP,191.7,118.27000000000001,84.24,255.59,233.67000000000002,649.8000000000001,-64.83,584.97
AT,2013-01-01,D10,EUR_R_POP,193.79000000000002,119.83999999999999,84.42,259.59,237.74999999999997,657.64,-64.55,593.09
AT,2013-04-01,D10,EUR_R_POP,195.04000000000002,117.69,83.51,263.24,241.29000000000002,659.48,-64.79,594.69
AT,2013-07-01,D10,EUR_R_POP,197.36,119.86000000000001,83.14,265.72,243.68000000000004,666.08,-65.16,600.9200000000001
AT,2013-10-01,D10,EUR_R_POP,210.11,121.5,83.82,263.16,241.09000000000003,678.5899999999999,-64.28999999999999,614.3000000000001
AT,2014-01-01,D10,EUR_R_POP,211.27,123.36,83.36,272.07,249.98,690.0600000000001,-64.21,625.8499999999999
AT,2014-04-01,D10,EUR_R_POP,215.57,125.32000000000001,82.21,282.43,259.84000000000003,705.53,-64.9,640.63
AT,2014-07-01,D10,EUR_R_POP,215.24,125.05,81.02,281.28,258.66999999999996,702.5899999999999,-64.97999999999999,637.6099999999999
AT,2014-10-01,D10,EUR_R_POP,224.28000000000003,125.60000000000001,83.15,282.88,260.12,715.91,-64.58,651.33
AT,2015-01-01,D10,EUR_R_POP,225.7,128.28,83.58,292.34,268.97999999999996,729.9,-65.15,664.75
AT,2015-04-01,D10,EUR_R_POP,225.05,123.82000000000001,83.87,293.81,270.13,726.5500000000001,-65.08,661.4699999999999
AT,2015-07-01,D10,EUR_R_POP,223.65,119.01,83.49,298.98,274.91,725.1300000000001,-65.25999999999999,659.8700000000001
AT,2015-10-01,D10,EUR_R_POP,227.24,120.29999999999998,85.57,308.95,284.07,742.06,-65.41,676.65
AT,2016-01-01,D10,EUR_R_POP,230.14999999999998,117.72,85.78,320.95,295.48,754.5999999999999,-65.87,688.7299999999999
AT,2016-04-01,D10,EUR_R_POP,229.43,116.21000000000001,86.39,326.5,300.55,758.53,-66.21,692.3199999999999
AT,2016-07-01,D10,EUR_R_POP,227.32,117.32999999999998,87.89,324.09,297.80999999999995,756.63,-66.52000000000001,690.1099999999999
AT,2016-10-01,D10,EUR_R_POP,230.01,122.06,89.43,325.1,298.41,766.6000000000001,-67.78,698.82
AT,2017-01-01,D10,EUR_R_POP,232.22,122.27000000000001,89.71,330.35,303.28000000000003,774.5500000000001,-67.59,706.9599999999999
AT,2017-04-01,D10,EUR_R_POP,235.72,122.28999999999999,91.63,342.6,314.15000000000003,792.24,-69.04,723.2
AT,2017-07-01,D10,EUR_R_POP,238.86,124.18999999999998,91.5,344.53,315.10999999999996,799.0799999999999,-70.52000000000001,728.56
AT,2017-10-01,D10,EUR_R_POP,253.64,127.34,93.38,349.18,318.05,823.5400000000001,-70.11,753.43
AT,2018-01-01,D10,EUR_R_POP,256.77,126.00999999999999,94.71,363.37,330.82,840.86,-71.18,769.6799999999998
AT,2018-04-01,D10,EUR_R_POP,258.36,127.09,97.65,365.95,332.34999999999997,849.0500000000001,-72.06,776.99
AT,2018-07-01,D10,EUR_R_POP,260.61,128.61,96.1,377.29,341.82000000000005,862.61,-74.42,788.1900000000002
AT,2018-10-01,D10,EUR_R_POP,267.82000000000005,124.00999999999999,100.13,378.32,341.75,870.2800000000001,-75.42,794.86
AT,2019-01-01,D10,EUR_R_POP,269.78,131.43,100.1,386.8,348.89,888.11,-76.83,811.2799999999999
AT,2019-04-01,D10,EUR_R_POP,272.11,134.81,102.65,394.99,355.53000000000003,904.5600000000001,-78.25999999999999,826.3000000000001
AT,2019-07-01,D10,EUR_R_POP,270.43,139.99,102.99,397.66,356.8,911.07,-79.95,831.1199999999999
AT,2019-10-01,D10,EUR_R_POP,269.37,141.76999999999998,106.63,404.6,362.08000000000004,922.37,-80.46000000000001,841.91
AT,2020-01-01,D10,EUR_R_POP,270.42,129.47,106.1,414.23,371.02000000000004,920.22,-82.68,837.54
AT,2020-04-01,D10,EUR_R_POP,275.44,139.02,109.31,429.17,384.36,952.94,-84.13,868.8100000000001
AT,2020-07-01,D10,EUR_R_POP,279.74,141.59,109.97,447.38,400.58,978.6800000000001,-86.03999999999999,892.6400000000001
AT,2020-10-01,D10,EUR_R_POP,297.15,149.26,115.06,454.75,406.03,1016.22,-87.22,929
AT,2021-01-01,D10,EUR_R_POP,305.89,155.76,115.54,478.14,427.46999999999997,1055.33,-89.41,965.92
AT,2021-04-01,D10,EUR_R_POP,312.46000000000004,161.02,117.99,492.89,440.19,1084.36,-91.35,993.0100000000001
AT,2021-07-01,D10,EUR_R_POP,323.39,164.10999999999999,118.24,509.09,454.16999999999996,1114.83,-93.78,1021.05
AT,2021-10-01,D10,EUR_R_POP,343.36,170.48,120.92,526.56,470.75999999999993,1161.3200000000002,-95,1066.32
AT,2022-01-01,D10,EUR_R_POP,345.77,164.77,118.45,550.51,494.52,1179.5,-96.17,1083.33
AT,2022-04-01,D10,EUR_R_POP,351.99,152.48000000000002,119.96,576.26,518.89,1200.69,-98.05,1102.64
AT,2022-07-01,D10,EUR_R_POP,356.46000000000004,148.57,121.04,583.88,525.83,1209.95,-99.21,1110.74
AT,2022-10-01,D10,EUR_R_POP,362.76,152.16,121.34,579.37,521.57,1215.6299999999999,-98.77,1116.8600000000001
AT,2023-01-01,D10,EUR_R_POP,363.40999999999997,159.29000000000002,119.83,576.3,519.16,1218.83,-97.95,1120.8799999999999
AT,2023-04-01,D10,EUR_R_POP,366,162.82,122.08,574.72,517.6600000000001,1225.62,-97.88,1127.7399999999998
AT,2023-07-01,D10,EUR_R_POP,364.39,160.73000000000002,120.61,572.26,515.43,1217.99,-97.69,1120.3
AT,2023-10-01,D10,EUR_R_POP,365.41,169.88,123.35,564.21,507.67,1222.85,-97.27,1125.58
AT,2024-01-01,D10,EUR_R_POP,368.15,176.76,125.33,561.47,505.39000000000004,1231.71,-96.67,1135.04
AT,2024-04-01,D10,EUR_R_POP,368.93,179.59,126.4,559.2,503.35,1234.1200000000001,-96.5,1137.62
AT,2024-07-01,D10,EUR_R_POP,371.94,184.39000000000001,126.67,567.06,511.15999999999997,1250.06,-96.87,1153.19
AT,2010-10-01,D06,EUR,1280.08,5303.98,13227.8,30301.81,19698.36,50113.67,-12682.41,37431.259999999995
AT,2011-01-01,D06,EUR,1321.88,5427.5599999999995,13497.46,31839.75,21015.4,52086.65,-13421.68,38664.969999999994
AT,2011-04-01,D06,EUR,1313.6,5571.48,13819.13,30538.03,19386.76,51242.24,-13383.84,37858.399999999994
AT,2011-07-01,D06,EUR,1315.16,5513.97,14370.66,32102.85,20590.059999999998,53302.64,-14017.130000000001,39285.509999999995
AT,2011-10-01,D06,EUR,1374.41,5522.68,14778.03,32441.97,20780.300000000003,54117.09,-14318.470000000001,39798.62
AT,2012-01-01,D06,EUR,1612.5500000000002,5520.33,15284.39,35317.77,22505.039999999997,57735.03999999999,-15543.99,42191.049999999996
AT,2012-04-01,D06,EUR,1542.3799999999999,5538.860000000001,15608.75,34987.66,22370.060000000005,57677.65,-15164.470000000001,42513.18000000001
AT,2012-07-01,D06,EUR,1558.23,5558.3,15668.65,34718.56,22151.149999999998,57503.74,-14965.54,42538.2
AT,2012-10-01,D06,EUR,1566.37,5649.01,16026.19,33762.98,21377.11,57004.55,-14600.800000000001,42403.75
AT,2013-01-01,D06,EUR,1583.58,5607.75,16242.65,34651.11,21994.7,58085.090000000004,-14682.029999999999,43403.06
AT,2013-04-01,D06,EUR,1598.55,5529.22,16469.46,35711.66,22316.880000000005,59308.89000000001,-15358.69,43950.2
AT,2013-07-01,D06,EUR,1616.1000000000001,5542.07,16674.37,36188.97,22625.420000000002,60021.509999999995,-15442.31,44579.200000000004
AT,2013-10-01,D06,EUR,1602.31,5611.4,17033.99,35517.72,22242.21,59765.42,-14946.2,44819.22
AT,2014-01-01,D06,EUR,1254.2199999999998,5532.83,17456.36,37871.26,23770.880000000005,62114.67,-15744.609999999999,46370.06
AT,2014-04-01,D06,EUR,1519.12,5475.52,17646.03,39293.3,25052.670000000006,63933.97,-15939.84,47994.130000000005
AT,2014-07-01,D06,EUR,1542.75,5518.55,17878.19,39559.98,24710.980000000003,64499.47,-16545.91,47953.56
AT,2014-10-01,D06,EUR,1548.44,5508.08,18477.14,40290.94,24951.170000000002,65824.6,-16962.86,48861.740000000005
AT,2015-01-01,D06,EUR,1617.4,5696.34,18628.51,40083.36,24806.93,66025.61,-16792.62,49232.990000000005
AT,2015-04-01,D06,EUR,1254.84,5794.6900000000005,18547.55,39749.37,24930.54,65346.45,-16384.04,48962.41
AT,2015-07-01,D06,EUR,1561.74,5717.389999999999,18411.44,39897.49,24600.949999999997,65588.06,-16838.04,48750.02
AT,2015-10-01,D06,EUR,1484.75,5910.93,18737.05,40208.01,24975.960000000003,66340.74,-16726.379999999997,49614.36000000001
AT,2016-01-01,D06,EUR,1488.8700000000001,6019.5,18755.95,40958.31,25987.96,67222.63,-16608.84,50613.79000000001
AT,2016-04-01,D06,EUR,1490.55,6103.68,18801.5,41027.43,25897.85,67423.16,-16838.48,50584.68000000001
AT,2016-07-01,D06,EUR,1486.81,6253.09,19141.7,39641.95,24654.979999999996,66523.55,-16644.57,49878.97999999999
AT,2016-10-01,D06,EUR,1346.79,6859.24,19413.88,39161.63,24384.119999999995,66781.54,-16422.74,50358.79999999999
AT,2017-01-01,D06,EUR,1312.1000000000001,6880.81,19373.38,39508.77,24417.689999999995,67075.06,-16704.21,50370.85
AT,2017-04-01,D06,EUR,1166.3000000000002,6841,19335.51,41500.25,26386.35,68843.06,-16873.19,51969.869999999995
AT,2017-07-01,D06,EUR,1102.77,6746.27,19032.32,41986.44,26686.75,68867.8,-16849.93,52017.87
AT,2017-10-01,D06,EUR,1306.37,6675.07,19315.06,42031.04,27237.120000000003,69327.54000000001,-16843.17,52484.37000000001
AT,2018-01-01,D06,EUR,1267.1100000000001,6710.959999999999,19296.01,44023.74,28913.379999999997,71297.81999999999,-17101.170000000002,54196.649999999994
AT,2018-04-01,D06,EUR,1223.75,6572.32,19471.1,43834.89,29371.16,71102.06,-16371.59,54730.47
AT,2018-07-01,D06,EUR,1243.8200000000002,6632.96,19054.4,45428.23,30310.29,72359.41,-16919.32,55440.090000000004
AT,2018-10-01,D06,EUR,1184.59,6507.07,19467.38,45760.99,30319.619999999995,72920.03,-17172.04,55747.99
AT,2019-01-01,D06,EUR,1157.1799999999998,6455.030000000001,19314.07,46710.49,31778.93,73636.76999999999,-16560.57,57076.19999999999
AT,2019-04-01,D06,EUR,1129.66,6499.02,19530.42,47570.01,32659.770000000004,74729.11,-16441.489999999998,58287.62
AT,2019-07-01,D06,EUR,1253.64,6483.12,19610.06,48237.74,32408.019999999997,75584.56,-17282.37,58302.19
AT,2019-10-01,D06,EUR,1266.19,6447.4,19996.99,49557.61,33051.83,77268.19,-17853.94,59414.25
AT,2020-01-01,D06,EUR,1069.34,5953.98,19557.32,50678.36,35084.66,77259,-16846.96,60412.04
AT,2020-04-01,D06,EUR,859.77,6064.33,19690.87,52232.76,37175.05,78847.73,-16193.009999999998,62654.720000000016
AT,2020-07-01,D06,EUR,834.2299999999999,6041.01,19827.22,54323.69,38803.86,81026.15,-16521.42,64504.729999999996
AT,2020-10-01,D06,EUR,734.19,5832.43,20339.28,54997.92,40188.47,81903.82,-15552.58,66351.24
AT,2021-01-01,D06,EUR,901.23,6187.78,20274.93,58869.75,42007.44,86233.69,-17665.210000000003,68568.48
AT,2021-04-01,D06,EUR,921.62,6523.16,20379.87,60197.19,43414.25,88021.84,-17679.949999999997,70341.89
AT,2021-07-01,D06,EUR,914.9699999999999,6816.26,20776.43,61936.31,44702.81999999999,90443.97,-18053.550000000003,72390.42
AT,2021-10-01,D06,EUR,873.16,6704.25,21454.66,64449.93,46403.76,93482,-18863.519999999997,74618.48000000001
AT,2022-01-01,D06,EUR,916,6849.299999999999,21262.79,67599.25,48919.84,96627.34,-19493.02,77134.31999999999
AT,2022-04-01,D06,EUR,957.41,6257.5599999999995,21146.48,70956.41,51173.98,99317.86,-20563.05,78754.81
AT,2022-07-01,D06,EUR,1192.12,6024.05,21545.41,72316.96,51751.46000000001,101078.54000000001,-21343.69,79734.85
AT,2022-10-01,D06,EUR,1180.99,6119.48,21662.47,71393.15,51320.009999999995,100356.09,-20844.55,79511.54
AT,2023-01-01,D06,EUR,1162.9199999999998,6234.36,21400.48,71229.47,51082.34,100027.23,-20926.260000000002,79100.97
AT,2023-04-01,D06,EUR,1149.1000000000001,6151.75,21783.16,71528.35,51386.990000000005,100612.36000000002,-20921.87,79690.49000000002
AT,2023-07-01,D06,EUR,1142.1000000000001,6014.4,21506.43,71231.94,51106.76,99894.87,-20896.11,78998.76
AT,2023-10-01,D06,EUR,879.37,6368.02,21872.82,69319.28,50495.17,98439.48999999999,-19625.87,78813.62
AT,2024-01-01,D06,EUR,865.2299999999999,6301.32,21810.94,69439.14,50516.39,98416.63,-19719.36,78697.27
AT,2024-04-01,D06,EUR,853.38,6150.429999999999,22097.4,69664.81,50859.13,98766.01999999999,-19607.72,79158.29999999999
AT,2024-07-01,D06,EUR,1060.19,6323.01,21968.06,72612.53,51406.19,101963.79,-22008.73,79955.06000000001
AT,2010-10-01,D06,EUR_R_NH,3.25,13.440000000000001,33.54,76.81,49.93000000000001,127.03999999999999,-32.15,94.89000000000001
AT,2011-01-01,D06,EUR_R_NH,3.3499999999999996,13.739999999999998,34.17,80.61,53.2,131.87,-33.99,97.88
AT,2011-04-01,D06,EUR_R_NH,3.32,14.09,34.94,77.2,49.010000000000005,129.55,-33.83,95.72000000000001
AT,2011-07-01,D06,EUR_R_NH,3.33,13.95,36.36,81.22,52.099999999999994,134.86,-35.46,99.4
AT,2011-10-01,D06,EUR_R_NH,3.46,13.92,37.27,81.82,52.41,136.47,-36.11,100.36
AT,2012-01-01,D06,EUR_R_NH,4.08,13.96,38.64,89.29,56.900000000000006,145.97000000000003,-39.3,106.67
AT,2012-04-01,D06,EUR_R_NH,3.89,13.969999999999999,39.35,88.22,56.41,145.43,-38.23,107.20000000000002
AT,2012-07-01,D06,EUR_R_NH,3.92,14,39.45,87.42,55.78,144.79000000000002,-37.68,107.11000000000001
AT,2012-10-01,D06,EUR_R_NH,3.94,14.2,40.3,84.9,53.760000000000005,143.34,-36.71,106.63
AT,2013-01-01,D06,EUR_R_NH,3.9799999999999995,14.07,40.77,86.98,55.21000000000001,145.8,-36.85,108.95000000000002
AT,2013-04-01,D06,EUR_R_NH,4.02,13.91,41.4,89.75,56.09,149.08,-38.599999999999994,110.47999999999999
AT,2013-07-01,D06,EUR_R_NH,4.05,13.88,41.78,90.67,56.68,150.38,-38.7,111.67999999999999
AT,2013-10-01,D06,EUR_R_NH,4.01,14.04,42.62,88.87,55.660000000000004,149.54,-37.39,112.14999999999999
AT,2014-01-01,D06,EUR_R_NH,3.14,13.84,43.69,94.79,59.50000000000001,155.46,-39.4,116.06
AT,2014-04-01,D06,EUR_R_NH,3.8000000000000003,13.690000000000001,44.12,98.24,62.63999999999999,159.85,-39.85,120
AT,2014-07-01,D06,EUR_R_NH,3.86,13.8,44.71,98.94,61.79,161.31,-41.39,119.92
AT,2014-10-01,D06,EUR_R_NH,3.86,13.739999999999998,46.08,100.47,62.22,164.14999999999998,-42.3,121.84999999999998
AT,2015-01-01,D06,EUR_R_NH,4.03,14.21,46.47,99.99,61.88999999999999,164.7,-41.88,122.82
AT,2015-04-01,D06,EUR_R_NH,3.11,14.36,45.97,98.52,61.79,161.95999999999998,-40.61,121.34999999999998
AT,2015-07-01,D06,EUR_R_NH,3.86,14.120000000000001,45.5,98.6,60.8,162.07999999999998,-41.61,120.46999999999998
AT,2015-10-01,D06,EUR_R_NH,3.6700000000000004,14.6,46.27,99.3,61.68,163.84,-41.309999999999995,122.53
AT,2016-01-01,D06,EUR_R_NH,3.66,14.79,46.06,100.59,63.82,165.10000000000002,-40.790000000000006,124.31000000000002
AT,2016-04-01,D06,EUR_R_NH,3.66,15,46.2,100.81,63.63,165.67000000000002,-41.38,124.29000000000002
AT,2016-07-01,D06,EUR_R_NH,3.6399999999999997,15.290000000000001,46.8,96.92,60.28,162.64999999999998,-40.69,121.95999999999998
